id_1,id_2,l_name,l_country,l_market cap,l_founded year,l_employees,l_industry,l_sector,l_ceo,l_revenue,l_stock,l_share price,l_city,l_address,l_website,r_name,r_country,r_market cap,r_founded year,r_employees,r_industry,r_sector,r_ceo,r_revenue,r_stock,r_share price,r_city,r_address,r_website
65404,26418,abb,,,1883.0,,conglomerates,,,$28.9b,,,,,,abb,switzerland,$57.93 b,,,,,,,,$30.90,,,
110302,96139,verizon communications inc.,united states,$216.68 b,october 7 1983,118400,telecom services,communication services,mr. hans e. vestberg,,vz,,,,,verizon communications inc.,united states,$216.68 b,,,telecom services,communication services,,,vz,,,,
123071,98950,autoliv,,,,61000,,,,,,,,,,autoliv,sweden,$6.98 b,,,,,,,,$80.41,,,
162230,11794,maersk,denmark,$38.90 b,,,,,,,,$2124,,,,maersk,denmark,,,,,,,,,2135,,,
152814,52895,hochtief,germany,$4.77 b,,,,,,,,$63.47,,,,hochtief,germany,,,46644,,industries,,23579 million usd,,,,,
61553,49882,vroom,usa,,2013,,not found,,not found,not found,,,,,,vroom,,,,1442,,,,,,,,,httpswww.vroom.com
124580,52963,netcompany group a/s,,,,,,,,,,,,,,netcompany group a/s,denmark,,,,,technology,,537 million usd,,,,,
57812,20408,national vision holdings,usa,,1990,,consumer cyclical healthcare products retail,,not found,2079 million usd,,,,,,national vision holdings,usa,$3.16 b,,,,,,,,$40.11,,,
170775,96861,baoshan iron & steel co. ltd,china,$23.59 b,,,steel,basic materials,,,600019,,,,,baoshan iron & steel co. ltd,china,$23.59 b,,,steel,basic materials,,,600019,,,,
157613,18300,the9,china,$38.08 m,,,,,,,,$1.50,,,,the9,china,,,,,,,,,1,,,
94739,88040,computer programs and systems,,$0.41 b,,2.4,,,,$0.31 b,,$28.89,,,,computer programs and systems,usa,,,,,,,,,$28.89,,,
96891,90962,genmab a/s,denmark,$22.83 b,,,biotechnology,healthcare,,,gmab,,,,,genmab a/s,denmark,,,,,healthcare,,,gmab,,,,
133696,98385,indusind bank,,,1994 29 yrs old,,banking,,,,,,,,,indusind bank,india,$11.69 b,,,,,,,,$15.08,,,
154805,64191,mitsubishi ufj financial,japan,$95.05 b,,,,,,,,$7.39,,,,mitsubishi ufj financial,japan,,,,,,,$48.28 b,,,,,
157130,115468,triple flag precious metals,canada,$2.12 b,,,,,,,,$13.62,,,,triple flag precious metals,canada,$2.14 b,,,,,,,,$13.80,,,
166552,87117,innoviva,usa,$0.90 b,,,,,,,,$13.02,,,,innoviva,usa,,,,,,,,,$13.37,,,
41448,9856,mortgage advice bureau (holdings),,,,,,,,,,,,,httpswww.mortgageadvicebureau.com,mortgage advice bureau (holdings),uk,1.056 billion usd,,,,,,,,,,,
55713,34024,american campus communities,usa,,1993,,real estate consumer services property investments,,not found,870 million usd,,,,,,american campus communities,,,,3006,,,,,,,,,httpswww.americancampus.com
170719,108233,axis bank ltd,india,$25.54 b,,,banks,financials,,,axisbank,,,,,axis bank ltd,,$34.8b,,85815,financial services,,,$11.7b,,,,bombay dyeing mills compound pandurang budhkar marg worli mumbai 400025,www.axisbank.com
111691,99460,hyundai glovis,south korea,$5.41 b,,,,,,,,$144.27,,,,hyundai glovis,s. korea,$4.94 b,,,,,,,,$131.81,,,
94654,88640,agilethought,,$0.20 b,,2.608,,,,$0.17 b,,$4.20,,,,agilethought,usa,,,,,,,,,$4.20,,,
126985,115249,tokai carbon,,,,3714,,,,,,,,,,tokai carbon,japan,$1.76 b,,,,,,,,$8.28,,,
121091,52304,volkswagen,,,,662575,,,herbert diess,,,,,,,volkswagen,germany,,,662575,,consumer cyclical,herbert diess,250120 million usd,,,,,
33430,12670,nisource,,,,7342,,,,,,,,,httpswww.nisource.com,nisource,usa,,,,,,,,,28,,,
