id_1,id_2,l_name,l_country,l_market cap,l_founded year,l_employees,l_industry,l_sector,l_ceo,l_revenue,l_stock,l_share price,l_city,l_address,l_website,r_name,r_country,r_market cap,r_founded year,r_employees,r_industry,r_sector,r_ceo,r_revenue,r_stock,r_share price,r_city,r_address,r_website
155819,83635,varex imaging,usa,$0.83 b,,,,,,,,$20.72,,,,carnival,usa,,,,,,,,,$10.51,,,
166370,13570,community healthcare trust,usa,$1.05 b,,,,,,,,$41.54,,,,vertiv holdings,usa,,,,,,,,,14,,,
24632,7352,china lesso group,china,$3.56 b,,,,,,,,$1.15,,,,wuxi rural commercial bank,china,1.622 billion usd,,,,,,,,,,,
13833,1067,msg sports,usa,,,,,,,,,184,,,,principal financial group,usa,17.931 billion usd,,,,,daniel joseph houston,,,,,,
6487,1933,"excelerate energy, inc.",usa,,,,,,,,,,,,,globe life,usa,9.772 billion usd,,,,,,,,,,,
101504,1358,tennant company,usa,$1.15 b,,,,,,,,$62.21,,,,bath & body works inc,usa,17.865 billion usd,,,,,andrew meslow,,,,,,
102248,87737,vrl logistics,india,$0.61 b,,,,,,,,$6.95,,,,transport corporation of india,india,,,,,,,,,$7.53,,,
120771,90444,"hull & company, inc.",united states,,,,,,,,,,santa ana,1441 e 17th st a,,"workday, inc.",united states,,,,,technology,,,wday,,,,
155487,57445,truist financial,usa,$62.26 b,,,,,,,,$46.93,,,,netskope,usa,,2012,,software and it security systems and solutions cloud services,,not found,not found,,,,,
87675,5881,couchbase,usa,,,,,,,,,$13.63,,,,overstock.com,usa,3.103 billion usd,,,,,,,,,,,
103250,58711,cazoo,uk,$0.18 b,,,,,,,,$0.24,,,,finsbury growth & income trust,uk,,1926,,asset management,,not found,279 million usd,,,,,
71154,62509,shaanxi coal industry,china,$24.76 b,,,,,,,,,,,,guangdong highsun group,china,,not found,,real estate,,not found,not found,,,,,
165405,55326,six flags,usa,$2.20 b,,,,,,,,$26.52,,,,penumbra,usa,,2004,,healthcare medical equipment healthcare products,,not found,747 million usd,,,,,
6885,3977,aoshikangtechnologyco. ltd,china,2.111 billion usd,,,,,,,,,,,,jinke property group,china,4.013 billion usd,,,,,,,,,,,
102750,89035,postal realty trust,usa,$0.35 b,,,,,,,,$15.18,,,,momentus,usa,,,,,,,,,$1.18,,,
114101,83081,diamond hill investment group,usa,$0.56 b,,,,,,,,$186.29,,,,eversource energy,usa,,,,,,,,,$84.02,,,
86805,61410,standex,usa,,,,,,,,,$109.75,,,,calm.com,usa,,2012,,not found,,not found,not found,,,,,
167853,23861,perpetua resources,usa,$0.23 b,,,,,,,,$3.75,,,,alamo group,usa,$1.75 b,,,,,,,,$146.39,,,
87620,11772,bluebird bio,usa,,,,,,,,,$7.89,,,,las vegas sands,usa,,,,,,,,,52,,,
163724,17607,kbr,usa,$6.73 b,,,,,,,,$49.06,,,,richmond mutual bancorporation,usa,,,,,,,,,13,,,
112522,103699,phasebio pharmaceuticals,usa,$3.49 m,,,,,,,,$0.07010,,,,ncs multistage,usa,$64.98 m,,,,,,,,$26.98,,,
112233,102722,city office reit,canada,$0.37 b,,,,,,,,$9.38,,,,city office reit,canada,$0.36 b,,,,,,,,$9.25,,,
133107,54311,sino-ocean group holding,china,,1993,14890,construction,,ming li,$10.3b,,,,,,yum china holdings,china,,2016,,consumer cyclical restaurants food service retail consumer services entertainment,,not found,9853 million usd,,,,,
101042,85266,digital turbine,usa,$1.64 b,,,,,,,,$16.62,,,,onto innovation,usa,,,,,,,,,$77.52,,,
56019,6555,centre testing international group,china,,2003,,industries consulting services,,not found,630 million usd,,,,,,tibet rhodiola pharmaceutical holding,china,1.809 billion usd,,,,,,,,,,,
157727,4013,united insurance holdings,usa,$60.62 m,,,,,,,,$1.40,,,,h&r block,usa,4.567 billion usd,,,,,,,,,,,
161854,152353,charles schwab,usa,$143.79 b,,,,,,,,$77.03,,,,nordstrom,usa,$2.89 b,,,,,,,,$18.06,,,
167397,61526,turning point brands,usa,$0.39 b,,,,,,,,$22.73,,,,symphony communication services,usa,,2014,,technology financial services software and it,,not found,not found,,,,,
62900,3152,forrester research,usa,,1983,,industries consumer services consulting services,,not found,494 million usd,,,,,,rayonier,usa,5.206 billion usd,,,,,,,,,,,
132240,20219,jsw steel,india,,1994,35585,materials,,sharad mahendra,$17.1b,,,,,,national mineral development corporation,india,$4.42 b,,,,,,,,$1.51,,,
102593,10034,solid power,usa,$0.42 b,,,,,,,,$2.42,,,,great lakes dredge & dock corporation,usa,0.992 billion usd,,,,,,,,,,,
56691,21969,acadia healthcare company,usa,,2005,,healthcare healthcare service hospitals,,not found,2314 million usd,,,,,,offerpad,usa,$0.16 b,,,,,,,,$0.68,,,
55115,8533,shanxi meijin energy,china,,1992,,energy oil and gas,,not found,3098 million usd,,,,,,"shenzhen honor electronic co., ltd.",china,0.915 billion usd,,,,,,,,,,,
16911,15650,huuuge,usa,,,,,,,,,5,,,,avanos medical,usa,,,,,,,,,27,,,
165362,2713,immunovant,usa,$2.28 b,,,,,,,,$17.65,,,,affiliated managers group,usa,7.010 billion usd,,,,,,,,,,,
20917,7710,rani therapeutics,usa,$0.42 b,,,,,,,,$8.28,,,,the bancorp,usa,1.406 billion usd,,,,,,,,,,,
114631,16419,banc of california,usa,$0.99 b,,,,,,,,$16.91,,,,genco shipping & trading,usa,,,,,,,,,15,,,
111532,56075,avangrid,usa,$16.45 b,,,,,,,,$42.57,,,,cadence bancorporation,usa,,1885,,financial services banking services,,not found,1183 million usd,,,,,
158437,85539,vaxxinity,usa,$0.31 b,,,,,,,,$2.53,,,,impinj,usa,,,,,,,,,$123.21,,,
30883,3582,venticento,italy,,2005,26,cyber security,,,9700000,,,,,,stevanato group s.p.a.,italy,7.300 billion usd,,,,,,,,,,,
103913,17439,rave restaurant group,usa,$25.91 m,,,,,,,,$1.58,,,,mainstreet bancshares,usa,,,,,,,,,27,,,
102202,88737,vimeo,usa,$0.63 b,,,,,,,,$3.84,,,,ehealth,usa,,,,,,,,,$6.51,,,
112369,86690,eos energy enterprises,usa,$0.12 b,,,,,,,,$1.52,,,,arcellx,usa,,,,,,,,,$32.16,,,
